 ,Area1,Mean1,StdDev1,Min1,Max1,IntDen1,RawIntDen1,Area2,Mean2,StdDev2,Min2,Max2,IntDen2,RawIntDen2,Area3,Mean3,StdDev3,Min3,Max3,IntDen3,RawIntDen3,Area4,Mean4,StdDev4,Min4,Max4,IntDen4,RawIntDen4,Area5,Mean5,StdDev5,Min5,Max5,IntDen5,RawIntDen5,Area6,Mean6,StdDev6,Min6,Max6,IntDen6,RawIntDen6,Area7,Mean7,StdDev7,Min7,Max7,IntDen7,RawIntDen7,Area8,Mean8,StdDev8,Min8,Max8,IntDen8,RawIntDen8,Area9,Mean9,StdDev9,Min9,Max9,IntDen9,RawIntDen9,Area10,Mean10,StdDev10,Min10,Max10,IntDen10,RawIntDen10,Area11,Mean11,StdDev11,Min11,Max11,IntDen11,RawIntDen11,Area12,Mean12,StdDev12,Min12,Max12,IntDen12,RawIntDen12,Area13,Mean13,StdDev13,Min13,Max13,IntDen13,RawIntDen13,Area14,Mean14,StdDev14,Min14,Max14,IntDen14,RawIntDen14,Area15,Mean15,StdDev15,Min15,Max15,IntDen15,RawIntDen15,Area16,Mean16,StdDev16,Min16,Max16,IntDen16,RawIntDen16
34,401.087,91.097,19.320,32,159,36537.680,106401,400.400,124.899,27.527,54,215,50009.445,145632,548.403,116.116,29.910,39,220,63678.324,185437,500.328,114.582,23.827,41,209,57328.590,166946,597.852,117.578,35.735,45,258,70294.188,204703,597.852,200.886,124.236,36,584,120100.344,349743,597.852,171.704,71.312,42,346,102653.430,298936,730.747,106.407,21.722,36,183,77756.875,226435,879.437,193.239,107.755,42,504,169941.875,494886,434.053,117.592,22.484,58,192,51041.008,148636,787.064,101.168,20.652,29,174,79625.633,231877,434.053,100.009,21.381,30,177,43409.031,126411,848.875,210.247,96.876,43,506,178473.547,519731,372.241,152.958,38.234,65,263,56937.461,165807,548.403,98.299,20.239,20,173,53907.676,156984,597.852,105.473,25.216,22,191,63057.465,183629
35,401.087,89.619,19.207,34,152,35944.977,104675,400.400,125.822,28.448,55,217,50378.941,146708,548.403,114.152,28.855,29,217,62601.434,182301,500.328,113.573,24.078,43,201,56823.797,165476,597.852,116.892,35.692,33,246,69884.180,203509,597.852,199.298,124.269,47,562,119150.516,346977,597.852,169.461,70.963,41,334,101312.812,295032,730.747,105.301,20.894,28,185,76948.172,224080,879.437,190.722,106.558,45,506,167728.344,488440,434.053,115.579,23.888,49,195,50167.410,146092,787.064,99.068,21.214,27,178,77972.867,227064,434.053,96.120,20.443,34,172,41721.242,121496,848.875,207.103,96.578,48,497,175804.672,511959,372.241,153.439,38.387,44,255,57116.371,166328,548.403,98.637,19.345,32,171,54092.770,157523,597.852,103.095,24.275,36,183,61635.461,179488
36,401.087,91.408,18.759,15,163,36662.676,106765,400.400,122.900,27.748,44,212,49208.988,143301,548.403,115.407,29.576,23,228,63289.602,184305,500.328,113.844,23.994,45,206,56959.094,165870,597.852,117.416,36.128,25,253,70197.352,204421,597.852,200.145,125.665,45,579,119657.367,348453,597.852,170.770,70.086,39,343,102095.406,297311,730.747,105.521,20.690,35,173,77108.883,224548,879.437,191.751,108.071,38,527,168633.188,491075,434.053,116.427,22.833,32,179,50535.527,147164,787.064,100.595,20.655,31,174,79174.414,230563,434.053,97.315,19.390,37,162,42239.770,123006,848.875,208.099,96.259,41,467,176650.109,514421,372.241,153.280,38.182,47,259,57057.305,166156,548.403,98.667,20.118,37,171,54109.250,157571,597.852,103.117,24.531,35,191,61648.512,179526
37,401.087,89.889,18.971,36,157,36053.145,104990,400.400,125.931,28.639,37,212,50422.895,146836,548.403,113.883,28.771,34,230,62453.773,181871,500.328,115.447,23.732,44,200,57761.609,168207,597.852,117.639,36.111,40,240,70330.938,204810,597.852,199.532,124.002,39,569,119290.961,347386,597.852,169.379,69.655,45,341,101263.359,294888,730.747,105.641,21.258,32,181,77196.453,224803,879.437,192.610,107.712,37,511,169387.969,493273,434.053,117.544,22.454,54,193,51020.062,148575,787.064,100.942,20.927,31,193,79447.414,231358,434.053,98.683,20.210,39,177,42833.500,124735,848.875,209.329,96.014,46,473,177694.031,517461,372.241,155.138,37.825,44,263,57748.906,168170,548.403,98.277,18.942,37,161,53895.316,156948,597.852,103.696,24.822,16,186,61994.996,180535
38,401.087,90.182,18.739,28,159,36170.586,105332,400.400,123.762,28.939,33,205,49554.445,144307,548.403,114.820,29.536,41,220,62967.496,183367,500.328,116.447,23.275,47,207,58261.594,169663,597.852,119.659,36.512,38,248,71538.656,208327,597.852,201.133,125.670,45,583,120248.008,350173,597.852,171.090,69.513,41,341,102286.336,297867,730.747,107.165,21.297,39,179,78310.430,228047,879.437,189.908,106.588,22,510,167012.359,486355,434.053,115.534,22.885,30,198,50147.836,146035,787.064,100.878,20.545,30,167,79397.273,231212,434.053,97.450,20.330,34,162,42298.488,123177,848.875,208.462,95.706,45,483,176957.797,515317,372.241,153.449,37.781,49,278,57120.148,166339,548.403,98.389,20.037,33,171,53956.785,157127,597.852,104.374,24.552,25,184,62400.203,181715
39,401.087,89.738,19.225,26,156,35992.707,104814,400.400,122.694,28.625,47,223,49126.574,143061,548.403,115.522,29.669,43,212,63352.441,184488,500.328,114.368,23.630,46,200,57221.449,166634,597.852,116.806,37.155,36,256,69832.664,203359,597.852,199.358,124.564,43,592,119186.570,347082,597.852,170.975,70.693,36,341,102218.000,297668,730.747,107.624,20.789,43,171,78645.922,229024,879.437,193.197,108.091,35,534,169904.438,494777,434.053,116.226,21.762,35,187,50448.305,146910,787.064,101.028,20.580,39,178,79515.750,231557,434.053,98.782,20.591,31,170,42876.426,124860,848.875,210.500,97.742,33,500,178688.172,520356,372.241,154.439,36.513,52,268,57488.609,167412,548.403,98.096,19.784,27,183,53796.074,156659,597.852,103.698,24.750,33,188,61996.371,180539
40,401.087,88.728,19.325,36,151,35587.500,103634,400.400,124.887,28.806,48,212,50004.641,145618,548.403,114.684,29.228,44,208,62893.320,183151,500.328,114.463,23.397,51,184,57268.836,166772,597.852,117.940,36.243,42,263,70510.875,205334,597.852,199.984,124.491,45,567,119560.875,348172,597.852,171.392,69.987,26,349,102467.305,298394,730.747,106.711,20.667,41,177,77978.711,227081,879.437,192.174,107.383,38,519,169004.750,492157,434.053,116.071,22.963,43,193,50381.000,146714,787.064,99.817,20.576,30,171,78562.477,228781,434.053,98.410,20.642,35,174,42715.027,124390,848.875,208.645,96.938,50,506,177113.703,515771,372.241,154.321,36.797,53,268,57444.656,167284,548.403,99.094,20.194,34,174,54343.445,158253,597.852,104.941,24.654,40,191,62739.137,182702
41,401.087,92.123,18.990,18,152,36949.410,107600,400.400,125.304,29.218,35,220,50171.527,146104,548.403,115.822,28.568,37,227,63517.270,184968,500.328,113.102,23.070,41,188,56587.883,164789,597.852,118.165,36.236,25,251,70645.141,205725,597.852,199.864,124.808,38,571,119489.102,347963,597.852,171.876,71.225,32,349,102756.445,299236,730.747,107.299,21.165,46,178,78408.297,228332,879.437,191.966,106.500,39,501,168821.719,491624,434.053,117.627,23.317,38,208,51056.117,148680,787.064,101.250,21.079,41,165,79689.852,232064,434.053,98.942,20.580,29,164,42946.133,125063,848.875,209.788,95.837,42,494,178084.141,518597,372.241,154.651,37.399,61,261,57567.594,167642,548.403,98.634,19.659,38,173,54091.395,157519,597.852,105.237,25.377,34,194,62916.328,183218
42,401.087,88.331,18.603,29,147,35428.508,103171,400.400,128.300,28.868,56,237,51371.355,149598,548.403,118.309,30.773,19,226,64881.242,188940,500.328,115.951,24.946,49,200,58013.664,168941,597.852,119.054,36.390,38,250,71176.719,207273,597.852,223.381,137.715,40,616,133548.766,388906,597.852,176.867,73.290,37,339,105740.211,307925,730.747,110.777,21.100,39,183,80949.766,235733,879.437,204.251,118.024,47,536,179626.328,523088,434.053,120.850,25.357,37,211,52455.113,152754,787.064,101.832,21.198,35,172,80147.938,233398,434.053,99.089,20.640,33,161,43010.004,125249,848.875,234.161,111.529,60,543,198773.062,578845,372.241,164.867,38.814,44,275,61370.359,178716,548.403,97.852,20.519,33,162,53662.492,156270,597.852,108.914,26.184,40,195,65114.406,189619
43,401.087,90.511,18.867,30,152,36302.797,105717,400.400,127.923,30.396,48,218,51220.262,149158,548.403,132.431,39.492,39,254,72625.508,211492,500.328,135.942,33.972,53,253,68015.414,198067,597.852,120.852,36.616,40,244,72251.547,210403,597.852,251.049,161.114,56,733,150090.500,437077,597.852,198.205,88.384,49,398,118497.375,345075,730.747,120.626,22.427,29,203,88147.352,256693,879.437,227.534,140.636,32,621,200102.000,582715,434.053,136.243,29.774,57,236,59136.570,172211,787.064,108.471,23.049,38,200,85373.398,248615,434.053,100.646,20.302,42,168,43685.809,127217,848.875,275.373,141.418,42,633,233757.219,680722,372.241,204.233,50.291,74,316,76024.094,221389,548.403,102.061,20.118,35,193,55970.801,162992,597.852,117.638,35.176,34,228,70330.250,204808
44,401.087,89.324,19.179,21,152,35826.848,104331,400.400,127.938,28.051,51,211,51226.441,149176,548.403,119.947,32.133,27,251,65779.562,191556,500.328,127.203,31.484,46,234,63643.297,185335,597.852,119.742,36.411,40,244,71588.109,208471,597.852,224.666,144.509,50,684,134316.938,391143,597.852,181.219,77.829,41,362,108342.469,315503,730.747,112.649,22.045,49,207,82317.859,239717,879.437,207.093,124.099,41,558,182125.562,530366,434.053,123.100,25.877,41,204,53432.074,155599,787.064,102.545,23.154,19,182,80709.047,235032,434.053,98.245,20.983,36,162,42643.602,124182,848.875,237.888,118.024,43,567,201936.766,588058,372.241,176.076,47.046,56,322,65542.617,190866,548.403,99.707,19.357,44,162,54679.633,159232,597.852,113.339,29.959,41,205,67759.930,197323
45,401.087,92.066,19.696,27,160,36926.402,107533,400.400,127.346,30.053,47,217,50989.156,148485,548.403,118.205,30.710,38,236,64823.895,188773,500.328,120.926,27.813,37,217,60502.598,176189,597.852,117.999,36.903,29,240,70546.242,205437,597.852,212.702,137.893,41,605,127164.688,370315,597.852,175.793,75.085,41,356,105098.406,306056,730.747,109.387,21.295,41,199,79934.000,232775,879.437,199.952,117.954,37,541,175845.531,512078,434.053,119.003,23.267,42,187,51653.625,150420,787.064,102.148,21.840,34,196,80397.242,234124,434.053,98.189,20.850,37,175,42619.223,124111,848.875,222.453,107.255,7,521,188834.484,549903,372.241,163.228,42.136,70,294,60760.145,176939,548.403,99.702,19.548,40,166,54676.883,159224,597.852,109.439,27.018,42,212,65428.270,190533
46,401.087,92.109,18.834,24,149,36943.570,107583,400.400,125.477,29.160,46,234,50240.895,146306,548.403,117.413,30.718,37,217,64389.496,187508,500.328,117.629,25.946,44,216,58852.922,171385,597.852,119.677,36.221,42,247,71548.961,208357,597.852,210.099,134.085,39,665,125608.078,365782,597.852,174.816,72.516,53,343,104513.945,304354,730.747,109.336,20.886,42,181,79896.914,232667,879.437,197.816,115.012,35,532,173966.812,506607,434.053,116.088,23.242,34,196,50388.211,146735,787.064,99.798,21.510,18,173,78547.711,228738,434.053,97.678,20.084,28,160,42397.387,123465,848.875,215.778,101.965,45,498,183168.797,533404,372.241,159.412,40.964,61,279,59339.859,172803,548.403,98.694,20.154,41,160,54124.359,157615,597.852,106.918,25.721,31,198,63921.449,186145
47,401.087,89.643,19.494,35,154,35954.590,104703,400.400,124.115,28.283,45,215,49695.582,144718,548.403,114.857,29.423,37,208,62987.754,183426,500.328,117.307,24.590,49,217,58692.215,170917,597.852,121.376,36.534,32,262,72565.070,211316,597.852,208.590,132.259,48,633,124705.977,363155,597.852,173.654,72.155,29,343,103819.258,302331,730.747,107.981,21.177,26,180,78906.562,229783,879.437,194.640,111.992,37,550,171173.641,498473,434.053,115.835,22.918,50,186,50278.324,146415,787.064,99.533,21.428,26,181,78338.930,228130,434.053,97.378,20.245,29,163,42267.238,123086,848.875,211.602,99.884,51,489,179623.578,523080,372.241,157.784,39.336,62,281,58733.766,171038,548.403,97.555,20.012,26,167,53499.379,155795,597.852,105.584,24.954,32,193,63123.738,183822
48,401.087,90.390,18.808,2,153,36254.031,105575,400.400,122.833,29.805,48,219,49182.207,143223,548.403,116.075,30.700,23,225,63656.004,185372,500.328,115.643,23.577,51,193,57859.480,168492,597.852,117.713,36.649,36,238,70375.234,204939,597.852,204.604,129.413,49,597,122323.148,356216,597.852,172.993,72.421,39,341,103424.352,301181,730.747,106.722,20.743,40,181,77986.945,227105,879.437,196.405,111.628,23,524,172725.438,502992,434.053,118.846,23.636,30,197,51585.289,150221,787.064,102.517,20.802,29,177,80687.070,234968,434.053,98.950,20.074,30,189,42949.566,125073,848.875,214.769,98.929,49,496,182311.688,530908,372.241,154.815,38.369,60,260,57628.375,167819,548.403,96.651,19.798,38,168,53003.859,154352,597.852,104.727,24.752,39,189,62611.051,182329
49,401.087,90.996,18.808,34,156,36497.156,106283,400.400,121.894,28.399,33,205,48806.188,142128,548.403,115.892,29.384,37,208,63555.387,185079,500.328,118.211,24.142,45,218,59144.465,172234,597.852,119.248,35.853,43,246,71292.789,207611,597.852,205.952,130.364,48,599,123129.102,358563,597.852,173.952,71.194,31,331,103997.820,302851,730.747,107.728,21.040,44,184,78721.812,229245,879.437,194.953,112.191,41,523,171448.688,499274,434.053,116.430,23.416,44,188,50536.559,147167,787.064,99.675,20.328,35,176,78450.531,228455,434.053,98.576,19.356,40,172,42787.141,124600,848.875,212.548,98.725,47,499,180426.781,525419,372.241,156.062,39.439,54,279,58092.645,169171,548.403,98.343,20.279,23,162,53931.371,157053,597.852,105.508,25.617,39,195,63078.410,183690
50,401.087,89.878,18.775,30,150,36049.023,104978,400.400,124.991,29.206,42,212,50046.531,145740,548.403,115.108,29.582,39,209,63125.801,183828,500.328,114.703,23.433,41,203,57389.027,167122,597.852,117.612,35.633,32,252,70314.797,204763,597.852,205.138,129.018,41,595,122642.164,357145,597.852,172.547,72.559,27,346,103157.875,300405,730.747,107.228,21.037,29,187,78356.789,228182,879.437,195.433,110.657,43,510,171871.078,500504,434.053,117.802,24.291,41,207,51132.352,148902,787.064,100.776,21.094,33,180,79316.922,230978,434.053,99.192,20.238,37,193,43054.648,125379,848.875,211.821,98.484,44,493,179809.359,523621,372.241,156.259,39.318,53,268,58166.133,169385,548.403,98.329,19.743,30,175,53924.160,157032,597.852,106.981,25.308,36,217,63958.879,186254
51,401.087,89.884,18.622,28,153,36051.086,104984,400.400,126.449,29.141,45,224,50630.305,147440,548.403,115.247,29.189,43,243,63202.035,184050,500.328,115.720,23.017,53,196,57897.938,168604,597.852,116.748,36.597,9,253,69798.328,203259,597.852,201.904,129.263,32,615,120708.844,351515,597.852,170.808,71.418,34,361,102118.070,297377,730.747,106.225,21.071,22,177,77623.289,226046,879.437,193.555,110.303,31,510,170219.688,495695,434.053,116.424,23.051,41,208,50534.156,147160,787.064,100.664,21.590,35,189,79228.672,230721,434.053,98.799,20.366,30,169,42883.980,124882,848.875,211.035,98.583,55,506,179142.484,521679,372.241,156.910,38.512,61,287,58408.227,170090,548.403,98.120,19.801,41,179,53809.121,156697,597.852,104.785,24.807,34,188,62646.074,182431
52,401.087,89.627,18.946,30,148,35948.066,104684,400.400,125.775,27.688,39,205,50360.398,146654,548.403,114.515,29.952,33,224,62800.605,182881,500.328,115.848,23.318,37,194,57961.812,168790,597.852,118.476,36.603,33,250,70830.922,206266,597.852,202.589,127.857,45,600,121118.172,352707,597.852,172.524,71.560,27,355,103144.141,300365,730.747,106.800,20.951,37,175,78043.953,227271,879.437,195.340,109.794,49,502,171789.344,500266,434.053,115.645,22.429,49,193,50195.910,146175,787.064,100.387,20.980,36,172,79011.297,230088,434.053,98.418,19.581,36,159,42718.461,124400,848.875,211.180,97.706,46,493,179265.078,522036,372.241,155.678,38.040,66,275,57949.793,168755,548.403,98.553,19.969,41,167,54046.754,157389,597.852,102.733,24.500,39,194,61419.465,178859
53,401.087,89.401,19.620,32,162,35857.410,104420,400.400,126.667,29.311,50,229,50717.527,147694,548.403,115.423,30.020,31,219,63298.184,184330,500.328,114.956,23.726,40,207,57515.738,167491,597.852,117.610,36.396,40,241,70313.422,204759,597.852,201.802,127.816,45,572,120647.719,351337,597.852,172.385,72.666,29,345,103060.695,300122,730.747,106.986,20.749,43,188,78179.594,227666,879.437,193.633,110.014,47,524,170288.359,495895,434.053,117.470,22.839,46,195,50988.125,148482,787.064,100.767,21.293,30,179,79310.055,230958,434.053,98.208,20.376,30,160,42627.461,124135,848.875,210.844,98.598,40,498,178980.406,521207,372.241,153.064,38.690,53,286,56976.609,165921,548.403,96.857,19.749,36,164,53116.836,154681,597.852,104.042,25.106,31,180,62201.723,181137
54,401.087,91.051,19.072,33,164,36519.133,106347,400.400,124.392,28.890,43,212,49806.500,145041,548.403,115.694,29.899,39,228,63446.875,184763,500.328,116.679,23.979,34,202,58378.008,170002,597.852,117.370,35.564,39,268,70169.883,204341,597.852,202.732,127.560,41,579,121203.680,352956,597.852,170.534,71.287,42,328,101953.930,296899,730.747,106.162,21.034,39,189,77577.617,225913,879.437,193.468,109.221,41,513,170143.109,495472,434.053,118.407,22.932,42,197,51395.051,149667,787.064,101.859,21.689,34,176,80169.227,233460,434.053,99.763,20.078,34,165,43302.578,126101,848.875,213.110,98.197,43,499,180903.422,526807,372.241,154.598,39.003,59,264,57547.676,167584,548.403,97.904,19.855,40,166,53690.996,156353,597.852,104.845,24.698,24,200,62682.133,182536
55,401.087,88.627,18.306,37,155,35546.980,103516,400.400,123.495,28.400,48,214,49447.309,143995,548.403,114.625,28.979,23,215,62860.699,183056,500.328,115.025,23.768,44,188,57550.078,167591,597.852,117.499,36.049,41,245,70247.148,204566,597.852,201.871,128.414,36,580,120688.930,351457,597.852,170.251,71.507,30,334,101784.977,296407,730.747,106.129,21.020,33,186,77553.586,225843,879.437,195.107,109.067,46,524,171584.000,499668,434.053,119.059,23.143,36,197,51678.008,150491,787.064,102.158,20.869,40,180,80404.797,234146,434.053,99.832,20.192,38,178,43332.453,126188,848.875,211.817,98.127,41,485,179805.922,523611,372.241,157.190,37.824,67,270,58512.617,170394,548.403,101.122,19.260,48,163,55455.707,161492,597.852,104.689,25.223,32,199,62588.730,182264
56,401.087,90.646,18.938,30,150,36357.051,105875,400.400,123.895,27.726,46,224,49607.672,144462,548.403,115.439,29.736,29,220,63307.113,184356,500.328,113.993,23.275,42,205,57033.953,166088,597.852,118.711,37.137,36,257,70971.711,206676,597.852,203.540,127.118,43,601,121687.180,354364,597.852,172.626,72.386,31,340,103204.578,300541,730.747,106.824,20.456,40,182,78061.469,227322,879.437,195.301,110.050,37,516,171755.344,500167,434.053,118.103,23.271,56,185,51262.840,149282,787.064,101.321,21.037,33,174,79745.820,232227,434.053,98.889,20.294,17,158,42923.125,124996,848.875,210.445,97.853,34,488,178641.125,520219,372.241,153.528,37.933,65,265,57149.336,166424,548.403,96.736,19.285,34,151,53050.562,154488,597.852,107.551,24.749,22,191,64299.527,187246
57,401.087,89.877,18.224,36,152,36048.340,104976,400.400,125.627,29.496,53,227,50300.988,146481,548.403,114.908,30.137,27,213,63015.914,183508,500.328,114.897,23.335,44,214,57486.207,167405,597.852,118.101,36.719,36,241,70607.023,205614,597.852,202.424,127.713,44,599,121019.961,352421,597.852,171.376,71.274,43,331,102457.688,298366,730.747,105.977,21.332,27,188,77442.664,225520,879.437,194.069,110.083,41,532,170671.250,497010,434.053,120.471,23.262,50,194,52290.625,152275,787.064,102.539,20.466,34,190,80704.930,235020,434.053,99.118,20.595,38,163,43022.367,125285,848.875,210.705,96.532,26,460,178861.922,520862,372.241,155.256,38.080,54,269,57792.859,168298,548.403,97.976,19.657,40,171,53730.141,156467,597.852,105.938,24.656,31,184,63335.270,184438
58,401.087,88.291,19.132,23,155,35412.367,103124,400.400,127.191,28.676,34,210,50927.344,148305,548.403,113.658,29.656,31,220,62330.496,181512,500.328,115.321,23.833,36,203,57698.426,168023,597.852,117.230,36.627,22,259,70086.438,204098,597.852,200.974,126.945,41,578,120152.891,349896,597.852,169.460,71.366,34,333,101312.125,295030,730.747,105.221,20.862,45,180,76890.141,223911,879.437,195.911,109.311,48,514,172291.734,501729,434.053,114.755,22.615,45,192,49809.590,145050,787.064,98.773,21.076,24,174,77740.391,226387,434.053,96.354,20.667,31,179,41822.887,121792,848.875,207.578,96.757,48,508,176207.469,513132,372.241,156.251,38.829,55,269,58163.039,169376,548.403,100.258,20.428,31,179,54981.820,160112,597.852,105.149,25.400,27,206,62863.789,183065
59,401.087,88.454,19.391,11,148,35477.613,103314,400.400,124.159,29.339,36,248,49713.094,144769,548.403,114.487,29.930,42,213,62785.152,182836,500.328,113.578,23.649,38,192,56826.199,165483,597.852,116.806,35.831,34,236,69832.664,203359,597.852,200.793,127.528,44,591,120044.375,349580,597.852,168.943,70.875,40,322,101002.719,294129,730.747,105.824,20.966,37,186,77330.719,225194,879.437,193.535,109.894,36,521,170201.828,495643,434.053,116.633,22.421,42,187,50624.812,147424,787.064,100.679,20.582,12,186,79240.688,230756,434.053,98.146,19.981,39,161,42600.336,124056,848.875,211.163,97.348,54,476,179250.656,521994,372.241,154.867,39.138,52,281,57647.945,167876,548.403,98.620,19.697,19,167,54083.496,157496,597.852,106.024,24.164,31,194,63386.781,184588
